ID,fi,lamda,h,Xp,Yp,Zp,rp,fi_w,hw,fi_err,fi_err_DD,h_err,ddr,taw,rQ,ZQ,rQw,ZQw,dr,dZ,fi_new,h_new
3972,65.000000000000000000,45.000000000000000000,-200000.000000000000000000,1851513.267388686500000000,1851513.267388686300000000,5576448.284088637700000000,2618435.173654803100000000,64.999999559525946000,-199999.999999999100000000,-0.001585706593232317,-0.000000440474053676,0.000000000902218744,0.052192003779618655,-0.999999980557180310,2702958.826002942400000000,5757709.841495966500000000,2702958.827396431000000000,5757709.840846172500000000,-0.001393488608300686,0.000649794004857540,0.000000000000000000,0.000000000000000000
3973,65.000000000000000000,45.000000000000000000,-300000.000000000000000000,1821629.643515674400000000,1821629.643515674200000000,5485817.505384972300000000,2576173.347480732900000000,64.999998959196873000,-300000.000000000290000000,-0.003746891258060714,-0.000001040803127239,-0.000000000291038305,0.121320977566429140,-0.999999954800680380,2702958.826002942400000000,5757709.841495966500000000,2702958.830941987200000000,5757709.839192853300000000,-0.004939044825732708,0.002303113229572773,0.000000000000000000,0.000000000000000000
3974,65.000000000000000000,45.000000000000000000,-400000.000000000000000000,1791746.019642662700000000,1791746.019642662300000000,5395186.726681307000000000,2533911.521306663300000000,64.999998055249421000,-400000.000000001050000000,-0.007001102085268940,-0.000001944750579241,-0.000000001047737896,0.222944284145938030,-0.999999916931873730,2702958.826002942900000000,5757709.841495966500000000,2702958.838307811900000000,5757709.835758113300000000,-0.012304869014769793,0.005737853236496449,0.000000000000000000,0.000000000000000000
3975,65.000000000000000000,45.000000000000000000,-500000.000000000000000000,1761862.395769650600000000,1761862.395769650300000000,5304555.947977642500000000,2491649.695132593200000000,64.999996803566347000,-499999.999999999190000000,-0.011507161150348111,-0.000003196433652874,0.000000000814907253,0.360280440974629360,-0.999999865747538410,2702958.826002942400000000,5757709.841495966500000000,2702958.851283623800000000,5757709.829707390600000000,-0.025280681438744068,0.011788575910031796,0.000000000000000000,0.000000000000000000
3976,65.000000000000000000,45.000000000000000000,-750000.000000000000000000,1687153.336087120500000000,1687153.336087120200000000,5077979.001218480100000000,2385995.129697418300000000,64.999991806338855000,-750000.000000006050000000,-0.029497180122461941,-0.000008193661145128,-0.000000006053596735,0.884086733242601010,-0.999999670472292550,2702958.826002942400000000,5757709.841495966500000000,2702958.923208778700000000,5757709.796168140100000000,-0.097205836325883865,0.045327826403081417,0.000000000000000000,0.000000000000000000
3977,65.000000000000000000,45.000000000000000000,-1000000.000000000000000000,1612444.276404590600000000,1612444.276404590300000000,4851402.054459317600000000,2280340.564262243500000000,64.999983306316025000,-1000000.000000034200000000,-0.060097262309000143,-0.000016693683974722,-0.000000034226104617,1.720859679526972800,-0.999999358393568240,2702958.826002942400000000,5757709.841495966500000000,2702959.090064549400000000,5757709.718362009200000000,-0.264061606954783200,0.123133957386016850,0.000000000000000000,0.000000000000000000
3978,66.000000000000000000,45.000000000000000000,-100.000000000000000000,1839509.082306501900000000,1839509.082306501500000000,5803856.203056010400000000,2601458.692306340700000000,66.000000000025764000,-99.999999999336907000,0.000000092751406555,0.000000000025764280,0.000000000663092692,0.000000372438622761,-1.000000000001210800,2601499.365970648400000000,5803947.557601775000000000,2601499.365970647900000000,5803947.557601774100000000,0.000000000465661287,0.000000000931322575,0.000000000000000000,0.000000000000000000
3979,66.000000000000000000,45.000000000000000000,-500.000000000000000000,1839394.039811111500000000,1839394.039811111300000000,5803490.784872953800000000,2601295.997649110400000000,66.000000000007063000,-499.999999998954370000,0.000000025426061256,0.000000000007062795,0.000000001045634690,-0.000001329547942251,-1.000000000000332400,2601499.365970647900000000,5803947.557601774100000000,2601499.365970647900000000,5803947.557601774100000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
3980,66.000000000000000000,45.000000000000000000,-1000.000000000000000000,1839250.236691873500000000,1839250.236691873100000000,5803034.012144132500000000,2601092.629327572400000000,65.999999999995609000,-999.999999999989090000,-0.000000015808154785,-0.000000000004391154,0.000000000010913936,-0.000000264149140892,-0.999999999999794390,2601499.365970647900000000,5803947.557601774100000000,2601499.365970648400000000,5803947.557601775000000000,-0.000000000465661287,-0.000000000931322575,0.000000000000000000,0.000000000000000000
3981,66.000000000000000000,45.000000000000000000,-10000.000000000000000000,1836661.780545590000000000,1836661.780545589700000000,5794812.103025348900000000,2597431.999539890300000000,65.999999999010086000,-9999.999999999719900000,-0.000003563690142983,-0.000000000989913929,0.000000000280124368,0.000119997629460154,-0.999999999953574690,2601499.365970648400000000,5803947.557601775000000000,2601499.365970806200000000,5803947.557601704300000000,-0.000000157859176397,0.000000070780515671,0.000000000000000000,0.000000000000000000
3982,66.000000000000000000,45.000000000000000000,-50000.000000000000000000,1825157.531006551800000000,1825157.531006551600000000,5758270.284719645000000000,2581162.533816858200000000,65.999999974752242000,-49999.999999999411000000,-0.000090891927584380,-0.000000025247757662,0.000000000589352567,0.003040393428765046,-0.999999998823357660,2601499.365970647900000000,5803947.557601774100000000,2601499.365990776100000000,5803947.557592812900000000,-0.000020128209143877,0.000008961185812950,0.000000000000000000,0.000000000000000000
3983,66.000000000000000000,45.000000000000000000,-100000.000000000000000000,1810777.219082754600000000,1810777.219082754300000000,5712593.011837515000000000,2560825.701663068500000000,65.999999896575545000,-99999.999999998981000000,-0.000372328037201441,-0.000000103424454778,0.000000001018634066,0.012355883318497655,-0.999999995218042950,2601499.365970648400000000,5803947.557601775000000000,2601499.366135552100000000,5803947.557528354200000000,-0.000164903700351715,0.000073420815169811,0.000000000000000000,0.000000000000000000
3984,66.000000000000000000,45.000000000000000000,-200000.000000000000000000,1782016.595235159200000000,1782016.595235158900000000,5621238.466073255100000000,2520152.037355488200000000,65.999999565884025000,-199999.999999999100000000,-0.001562817510603054,-0.000000434115975168,0.000000000902218744,0.051033432270563575,-0.999999980247273550,2601499.365970647900000000,5803947.557601774100000000,2601499.367354989500000000,5803947.556985425800000000,-0.001384341623634100,0.000616348348557949,0.000000000000000000,0.000000000000000000
3985,66.000000000000000000,45.000000000000000000,-300000.000000000000000000,1753255.971387564200000000,1753255.971387564000000000,5529883.920308994100000000,2479478.373047908300000000,65.999998974226045000,-300000.000000000000000000,-0.003692786236797474,-0.000001025773954666,0.000000000000000000,0.118627320092794640,-0.999999954080376340,2601499.365970648400000000,5803947.557601774100000000,2601499.370877245900000000,5803947.555417216400000000,-0.004906597547233105,0.002184557728469372,0.000000000000000000,0.000000000000000000
3986,66.000000000000000000,45.000000000000000000,-400000.000000000000000000,1724495.347539969300000000,1724495.347539969000000000,5438529.374544734100000000,2438804.708740328400000000,65.999998083342589000,-400000.000000001400000000,-0.006899966678020064,-0.000001916657410561,-0.000000001396983862,0.217993235752603930,-0.999999915608373090,2601499.365970648800000000,5803947.557601775000000000,2601499.378194611500000000,5803947.552159316800000000,-0.012223962694406509,0.005442458204925060,0.000000000000000000,0.000000000000000000
3987,66.000000000000000000,45.000000000000000000,-500000.000000000000000000,1695734.723692374100000000,1695734.723692373800000000,5347174.828780474100000000,2398131.044432748100000000,65.999996849759924000,-500000.000000001110000000,-0.011340864273279294,-0.000003150240075911,-0.000000001105945557,0.352277649595201750,-0.999999863609028040,2601499.365970648400000000,5803947.557601775000000000,2601499.391084954600000000,5803947.546420165300000000,-0.025114306248724461,0.011181609705090523,0.000000000000000000,0.000000000000000000
3988,66.000000000000000000,45.000000000000000000,-750000.000000000000000000,1623833.164073386500000000,1623833.164073386200000000,5118788.464369824200000000,2296446.883663798200000000,65.999991924884213000,-750000.000000007220000000,-0.029070416832155388,-0.000008075115786710,-0.000000007217749953,0.864436330440079060,-0.999999665226646850,2601499.365970647900000000,5803947.557601774100000000,2601499.462535160600000000,5803947.514608483800000000,-0.096564512699842453,0.042993290349841118,0.000000000000000000,0.000000000000000000
3989,66.000000000000000000,45.000000000000000000,-1000000.000000000000000000,1551931.604454398600000000,1551931.604454398400000000,4890402.099959174200000000,2194762.722894847900000000,65.999983548150212000,-1000000.000000034000000000,-0.059226659237765489,-0.000016451849788268,-0.000000033993273973,1.682582637770157800,-0.999999348187814550,2601499.365970647900000000,5803947.557601775000000000,2601499.628285125800000000,5803947.440811837100000000,-0.262314477935433390,0.116789937950670720,0.000000000000000000,0.000000000000000000
