ID ,fi_org,h_org,fi_Tri,h_Tri,fi_Halley, h_Halley
3166,89.9,7000000,0.003171863,0.931322575,0,0
3167,89.9,8000000,0.003427658,0.931322575,0,0
3168,89.9,9000000,0.003683454,-1.862645149,0,1.862645149
3169,89.9,10000000,0.00388809,1.862645149,0,0
3170,89.9,15000000,0.00388809,1.862645149,0,1.862645149
3171,89.9,20000000,0.003581135,-3.725290298,0,-3.725290298
3172,89.9,25000000,0.002967226,3.725290298,0,-3.725290298
3173,89.9,30000000,0.002609113,11.1758709,0,-3.725290298
3174,89.9,35000000,0.002302158,22.35174179,0,7.450580597
3175,89.9,40000000,0.001995204,14.90116119,0,0
3176,89.9,50000000,0.001483613,-7.450580597,0,0
3177,89.9,75000000,0.000767386,0,0,14.90116119
3178,89.9,100000000,0.000511591,14.90116119,0,-29.80232239
3179,89.9,200000000,0.000153477,-29.80232239,0,-29.80232239
3180,89.9,300000000,0.000102318,-119.2092896,0,-59.60464478
3181,89.9,350000000,5.11591E-05,0,0,0
3182,89.9,400000000,0,-59.60464478,0,0
3183,89.9,500000000,0,-59.60464478,0,-59.60464478
3184,89.9,750000000,5.11591E-05,-119.2092896,0,-119.2092896
3185,89.9,1000000000,5.11591E-05,119.2092896,0,119.2092896
3186,0.01,-100,3.39229E-05,-0.374683395,-6.245E-09,-0.994049287
3187,0.01,-500,3.79696E-06,-0.010743406,-6.245E-09,1.252942639
3188,0.01,-1000,9.08648E-06,-0.021486812,-6.245E-09,-0.504087438
3189,0.01,-10000,-6.05765E-07,-1.147782314,-6.245E-09,-1.014996087
3190,0.01,-50000,1.81105E-07,-0.145519152,-6.245E-09,0.429281499
3191,0.01,-100000,-6.245E-09,-0.291038305,1.249E-08,0.291038305
3192,0.01,-200000,-6.245E-09,0.349245965,-6.245E-09,0.785803422
3193,0.01,-300000,4.996E-08,0.058207661,0,0.174622983
3194,0.01,-400000,-6.245E-09,-1.164153218,0,-0.698491931
3195,0.01,-500000,6.245E-09,0.407453626,-6.245E-09,0.989530236
3196,0.01,-750000,0,-0.349245965,0,0.349245965
3197,0.01,-1000000,3.1225E-08,-0.232830644,-6.245E-09,0.582076609
3198,1,-100,-0.000232214,-0.053944404,0,-0.024201086
3199,1,-500,-0.002851319,0.661486865,0,0.817237833
3200,1,-1000,-0.000417666,1.322405296,-3.9968E-07,0.413024281
3201,1,-10000,-7.95364E-05,0.18189894,0,0.598447514
3202,1,-50000,-3.59712E-05,-0.021827873,-3.9968E-07,0.189174898
3203,1,-100000,-1.67866E-05,-0.058207661,0,0.014551915
3204,1,-200000,-3.9968E-07,-0.116415322,-3.9968E-07,1.25146471
3205,1,-300000,7.99361E-07,-1.105945557,-3.9968E-07,-0.756699592
3206,1,-400000,0,0.756699592,0,-0.407453626
3207,1,-500000,-2.39808E-06,-0.174622983,7.99361E-07,0.465661287
3208,1,-750000,-1.59872E-06,-1.28056854,2.39808E-06,0.582076609
3209,1,-1000000,1.59872E-06,-0.465661287,7.99361E-06,0.349245965
3210,2,-100,0.001350919,-0.712546466,0,-0.910233666
3211,2,-500,0.00822542,0.163367986,0,-0.029274361
3212,2,-1000,-0.000490807,1.259536475,-7.99361E-07,0.470663508
3213,2,-10000,0.000236611,-1.376974978,4.79616E-06,0.256477506
3214,2,-50000,-3.19744E-05,1.513399184,0,-0.763975549
3215,2,-100000,2.8777E-05,0.189174898,0,1.135049388
3216,2,-200000,-1.03917E-05,3.20142135,-7.99361E-07,1.688022166
3217,2,-300000,-7.19425E-06,0.64028427,1.59872E-06,-0.523868948
3218,2,-400000,1.59872E-06,0.814907253,3.19744E-06,-0.465661287
3219,2,-500000,6.39488E-06,-0.698491931,4.79616E-06,0.698491931
3220,2,-750000,1.59872E-06,-1.862645149,2.39808E-05,-0.232830644
3221,2,-1000000,3.19744E-06,-0.698491931,6.71463E-05,0.931322575
3222,3,-100,0.037205439,0.709221126,0,-1.044583087
3223,3,-500,0.009985612,-0.164959602,0,-0.508066478
3224,3,-1000,-0.00326299,-1.259991222,0,-2.810907063
3225,3,-10000,-0.000569145,-0.48930815,0,0.452928361
3226,3,-50000,-3.19744E-05,1.273292582,0,0.254658516
3227,3,-100000,-6.39488E-06,-1.164153218,0,-1.498847269
3228,3,-200000,2.8777E-05,0.465661287,1.59872E-06,0.523868948
3229,3,-300000,-1.91847E-05,0.232830644,0,0.349245965
3230,3,-400000,4.79616E-06,-1.979060471,9.59233E-06,0.407453626
3231,3,-500000,-3.19744E-06,-0.174622983,2.07834E-05,-1.804437488
3232,3,-750000,-1.59872E-06,-0.349245965,7.99361E-05,-0.814907253
3233,3,-1000000,-3.19744E-06,1.513399184,0.00022542,-0.814907253
3234,4,-100,0.109007203,1.190755938,0,1.517534542
3235,4,-500,-0.013662671,-0.553768587,0,0.866805294
3236,4,-1000,-0.005194245,-0.174395609,3.19744E-06,0.123577593
3237,4,-10000,0.000127898,0.101863407,3.19744E-06,-0.272848411
3238,4,-50000,2.8777E-05,0.531144906,0,-0.61118044
3239,4,-100000,-4.31655E-05,-0.814907253,0,-0.582076609
3240,4,-200000,-3.19744E-05,-0.669388101,0,-1.426087692
3241,4,-300000,0,1.338776201,6.39488E-06,0.465661287
3242,4,-400000,9.59233E-06,2.386514097,1.91847E-05,0
3243,4,-500000,6.39488E-06,-0.349245965,4.79616E-05,-1.164153218
3244,4,-750000,0,0.349245965,0.000188649,-0.232830644
3245,4,-1000000,3.19744E-06,1.28056854,0.000530775,0.232830644
3246,5,-100,0.032217429,-0.181302084,3.19744E-06,-0.380723009
3247,5,-500,0.012655477,1.010107553,-3.19744E-06,-0.853788151
3248,5,-1000,0.009029577,-2.669594323,3.19744E-06,-1.439047992
3249,5,-10000,0.000540368,-1.300577424,3.19744E-06,-1.822627382
3250,5,-50000,0.00016307,0,0,-0.014551915
3251,5,-100000,-3.51719E-05,0.014551915,-6.39488E-06,-0.145519152
3252,5,-200000,4.15668E-05,-1.833541319,6.39488E-06,-0.902218744
3253,5,-300000,-1.59872E-05,1.92085281,1.91847E-05,-0.582076609
3254,5,-400000,-3.19744E-05,0.116415322,4.15668E-05,-1.338776201
3255,5,-500000,3.19744E-06,1.047737896,8.63309E-05,-1.28056854
3256,5,-750000,9.59233E-06,-1.629814506,0.000358114,-0.582076609
3257,5,-1000000,-9.59233E-06,-0.814907253,0.001016787,-1.862645149
3258,6,-100,0.099034381,0.063494099,0,-1.002064209
3259,6,-500,0.007705836,-0.620900664,0,-0.104307674
3260,6,-1000,0.003907275,-0.327759153,-9.59233E-06,-0.857312443
3261,6,-10000,0.000706635,-1.256921678,0,-1.580701792
3262,6,-50000,-4.47642E-05,0.33469405,-3.19744E-06,0.407453626
3263,6,-100000,-8.95284E-05,-1.222360879,3.19744E-06,0.349245965
3264,6,-200000,7.03437E-05,-1.484295353,0,-0.436557457
3265,6,-300000,-6.39488E-06,-0.814907253,3.19744E-05,-2.328306437
3266,6,-400000,1.27898E-05,0.698491931,7.03437E-05,-0.407453626
3267,6,-500000,6.39488E-06,-0.465661287,0.000147082,-0.407453626
3268,6,-750000,-1.27898E-05,-2.56113708,0.000601119,-1.28056854
3269,6,-1000000,0,-1.979060471,0.001710632,0
3270,7,-100,-0.251616328,-1.166256425,0,-0.4723546
3271,7,-500,-0.025243807,-0.214015472,0,-1.124078608
3272,7,-1000,0.004460432,0.496356733,3.19744E-06,-1.393345883
3273,7,-10000,-0.000447642,0.312866177,9.59233E-06,-1.689841156
3274,7,-50000,-4.79616E-05,-2.175511327,3.19744E-06,-0.589352567
3275,7,-100000,-0.000182254,-2.459273674,9.59233E-06,-1.644366421
3276,7,-200000,-1.91847E-05,0.756699592,1.91847E-05,-2.037268132
3277,7,-300000,2.55795E-05,-0.814907253,5.43565E-05,-0.64028427
3278,7,-400000,0,-0.407453626,0.000115108,-0.174622983
3279,7,-500000,9.59233E-06,-1.979060471,0.000233413,-1.746229827
3280,7,-750000,6.39488E-06,-2.56113708,0.000936851,-1.28056854
3281,7,-1000000,-6.39488E-06,-1.979060471,0.00265068,-1.862645149
3282,8,-100,-0.150618717,-0.022524205,-1.27898E-05,0.486380713
3283,8,-500,-0.018724222,-0.193779215,0,-0.340207862
3284,8,-1000,0.002967226,-0.43610271,-3.19744E-06,0.350382834
3285,8,-10000,6.39488E-05,0.298314262,-1.59872E-05,-0.278305379
3286,8,-50000,3.83693E-05,-0.392901711,-3.19744E-06,-0.829459168
3287,8,-100000,2.55795E-05,-0.844011083,0,1.222360879
3288,8,-200000,-1.91847E-05,1.105945557,1.27898E-05,0.465661287
3289,8,-300000,-2.8777E-05,1.28056854,5.7554E-05,0.116415322
3290,8,-400000,-6.39488E-06,0.465661287,0.000172662,0.756699592
3291,8,-500000,0,-1.338776201,0.000345324,-0.814907253
3292,8,-750000,1.91847E-05,-0.698491931,0.001330136,1.047737896
3293,8,-1000000,-1.27898E-05,0,0.003817746,-0.698491931
3294,9,-100,-0.102145492,0.400717681,0,0.682263135
3295,9,-500,0.010685852,1.010903361,0,0.579859716
3296,9,-1000,-0.019370106,-1.748844625,6.39488E-06,0.656996235
3297,9,-10000,-0.001144684,-1.34241418,6.39488E-06,0.347426976
3298,9,-50000,-0.000332534,-1.084117685,0,-0.312866177
3299,9,-100000,-5.7554E-05,0.61118044,0,-0.465661287
3300,9,-200000,1.27898E-05,0.291038305,2.55795E-05,2.037268132
3301,9,-300000,1.91847E-05,-0.058207661,9.59233E-05,-0.058207661
3302,9,-400000,-1.27898E-05,-0.465661287,0.000211031,0.756699592
3303,9,-500000,4.47642E-05,0.174622983,0.000460432,-0.64028427
3304,9,-750000,-1.27898E-05,0.232830644,0.001828937,0.582076609
3305,9,-1000000,-4.47642E-05,-2.328306437,0.005224621,-0.349245965
3306,10,-100,0.01442686,-1.081787104,-6.39488E-06,0.096235908
3307,10,-500,-0.023207036,-1.578484898,0,-1.129421889
3308,10,-1000,-0.011830537,-1.201215127,0,-0.348450158
3309,10,-10000,-0.000684253,-1.247826731,0,-1.00590114
3310,10,-50000,-0.000492406,-1.367880031,-1.27898E-05,-0.829459168
3311,10,-100000,9.59233E-05,2.823071554,0,-0.363797881
3312,10,-200000,3.83693E-05,-0.058207661,3.19744E-05,-0.203726813
3313,10,-300000,7.03437E-05,-1.862645149,0.000115108,-0.873114914
3314,10,-400000,6.39488E-06,-1.047737896,0.000294165,-0.814907253
3315,10,-500000,-1.91847E-05,-1.105945557,0.000601119,-1.047737896
3316,10,-750000,-5.11591E-05,1.28056854,0.002404477,1.047737896
3317,10,-1000000,-6.39488E-05,0,0.006861711,0.349245965
3318,11,-100,0.03521663,-0.655646204,-6.39488E-06,0.937717459
3319,11,-500,0.027402081,-1.361001978,6.39488E-06,-0.351292329
3320,11,-1000,0.005090328,-1.807734407,-6.39488E-06,-1.679950401
3321,11,-10000,-0.000524381,-2.13549356,6.39488E-06,1.075022737
3322,11,-50000,0.000306954,0.79307938,1.27898E-05,0.516592991
3323,11,-100000,-0.000172662,-0.261934474,6.39488E-06,-0.232830644
3324,11,-200000,-0.000127898,0.465661287,3.83693E-05,0.465661287
3325,11,-300000,-5.7554E-05,1.105945557,0.000153477,-1.338776201
3326,11,-400000,-6.39488E-06,-1.105945557,0.000364508,-0.349245965
3327,11,-500000,1.91847E-05,1.455191523,0.000767386,-0.698491931
3328,11,-750000,0,-1.047737896,0.003043965,-0.931322575
3329,11,-1000000,-0.000115108,-0.465661287,0.008684253,-0.116415322
3330,12,-100,0.15852919,1.189008003,-6.39488E-06,1.007848027
3331,12,-500,-0.008984813,-1.39129952,-6.39488E-06,-0.720035587
3332,12,-1000,-0.006158274,1.103558134,-1.91847E-05,0.162003744
3333,12,-10000,0.000639488,1.393345883,0,1.06592779
3334,12,-50000,6.39488E-06,1.979060471,-6.39488E-06,0.451109372
3335,12,-100000,1.91847E-05,0.989530236,0,1.396983862
3336,12,-200000,-0.000102318,0.989530236,5.11591E-05,1.746229827
3337,12,-300000,2.55795E-05,0.058207661,0.000159872,1.222360879
3338,12,-400000,0,-0.873114914,0.000447642,-0.232830644
3339,12,-500000,1.27898E-05,-0.931322575,0.000920863,0.989530236
3340,12,-750000,-3.83693E-05,0.232830644,0.003728218,0.698491931
3341,12,-1000000,-0.000223821,-0.465661287,0.010628298,1.629814506
3342,13,-100,0.234769004,0.304837044,-1.27898E-05,0.767457209
3343,13,-500,0.006420464,-0.238344455,-1.27898E-05,-1.019657248
3344,13,-1000,-0.016300561,-0.476688911,-1.27898E-05,-0.367890607
3345,13,-10000,-0.002046363,0.03092282,6.39488E-06,0.080035534
3346,13,-50000,-6.39488E-06,3.681634553,-6.39488E-06,-0.138243195
3347,13,-100000,1.91847E-05,-0.320142135,1.27898E-05,-0.902218744
3348,13,-200000,-2.55795E-05,1.309672371,5.11591E-05,-0.320142135
3349,13,-300000,2.55795E-05,-0.873114914,0.000198241,-0.174622983
3350,13,-400000,1.91847E-05,0.64028427,0.000511591,-0.873114914
3351,13,-500000,-5.7554E-05,-0.582076609,0.001093525,0.989530236
3352,13,-750000,-3.83693E-05,-0.232830644,0.004463629,-0.465661287
3353,13,-1000000,-0.000255795,0.116415322,0.012700241,-1.047737896
3354,14,-100,0.311328563,-1.904027158,6.39488E-06,-0.650047127
3355,14,-500,-0.006241407,-0.485897544,0,1.453827281
3356,14,-1000,-0.005071144,-0.011709744,1.91847E-05,-0.515001375
3357,14,-10000,-0.001247003,1.857188181,6.39488E-06,1.24964572
3358,14,-50000,9.59233E-05,0.596628524,1.91847E-05,0.18189894
3359,14,-100000,0,1.309672371,1.91847E-05,0.363797881
3360,14,-200000,-7.03437E-05,-1.193257049,7.03437E-05,0.436557457
3361,14,-300000,1.27898E-05,-1.047737896,0.000243006,0.116415322
3362,14,-400000,-1.27898E-05,-0.64028427,0.000626699,0.232830644
3363,14,-500000,1.27898E-05,0.523868948,0.001304556,-0.232830644
3364,14,-750000,-0.000108713,2.095475793,0.005186251,-0.349245965
3365,14,-1000000,-0.000358114,-1.862645149,0.014759394,0.814907253
3366,15,-100,-0.093614716,-1.066112532,-6.39488E-06,-1.046231546
3367,15,-500,-0.014842527,-0.772388375,-6.39488E-06,-0.160184754
3368,15,-1000,0.014919266,0.314685167,-6.39488E-06,0.247496246
3369,15,-10000,-0.00140048,-0.693034963,-6.39488E-06,-0.103682396
3370,15,-50000,-0.000268585,-0.407453626,6.39488E-06,-1.411535777
3371,15,-100000,0.000147082,0.087311491,6.39488E-06,-1.018634066
3372,15,-200000,3.19744E-05,0.203726813,5.11591E-05,-0.320142135
3373,15,-300000,7.03437E-05,-1.571606845,0.00027498,0.116415322
3374,15,-400000,-3.19744E-05,0.582076609,0.000703437,-0.465661287
3375,15,-500000,6.39488E-06,-1.222360879,0.001470823,-0.407453626
3376,15,-750000,-5.7554E-05,-2.328306437,0.005889689,-0.582076609
3377,15,-1000000,-0.00053717,-1.513399184,0.016786572,-0.931322575
3378,16,-100,0.171984027,-1.190244348,1.27898E-05,-0.480795848
3379,16,-500,-0.044214232,0.12619239,-6.39488E-06,-0.472937245
3380,16,-1000,0.011203838,2.042952474,0,0.482714313
3381,16,-10000,-0.001726619,2.393790055,-6.39488E-06,-0.924046617
3382,16,-50000,-0.000191847,0.261934474,-6.39488E-06,-0.734871719
3383,16,-100000,-0.000255795,0.451109372,0,-0.756699592
3384,16,-200000,0.000153477,-0.232830644,8.95284E-05,0.582076609
3385,16,-300000,2.55795E-05,-0.756699592,0.000306954,-0.873114914
3386,16,-400000,-2.55795E-05,1.396983862,0.000780176,-0.582076609
3387,16,-500000,-7.03437E-05,0.058207661,0.001611511,-0.116415322
3388,16,-750000,-0.000147082,-1.629814506,0.006535572,-1.047737896
3389,16,-1000000,-0.000684253,-0.698491931,0.018621904,-0.582076609
3390,17,-100,-0.187574756,-0.212082796,0,0.231651143
3391,17,-500,0.008991208,0.78892981,0,-0.277225354
3392,17,-1000,-0.010999202,-1.230318958,2.55795E-05,0.129944056
3393,17,-10000,-0.000434852,-0.791260391,0,0.882209861
3394,17,-50000,0.000153477,-0.683940016,0,0.02910383
3395,17,-100000,-0.000230216,0.494765118,0,1.062289812
3396,17,-200000,7.67386E-05,0.960426405,7.67386E-05,0.931322575
3397,17,-300000,-1.27898E-05,1.28056854,0.000319744,-0.058207661
3398,17,-400000,-1.27898E-05,1.804437488,0.000844125,-0.349245965
3399,17,-500000,-1.27898E-05,-0.698491931,0.001752198,1.164153218
3400,17,-750000,-0.000268585,-0.232830644,0.007098322,-0.582076609
3401,17,-1000000,-0.000972022,-1.396983862,0.020195046,0.931322575
3402,18,-100,-0.144882506,-1.584879783,0,0.652804033
3403,18,-500,0.010666668,-2.034312274,0,-1.17847776
3404,18,-1000,0.022599522,-3.182776709,0,-2.240767571
3405,18,-10000,-0.000179057,-2.473825589,0,-1.558873919
3406,18,-50000,7.67386E-05,-1.688022166,-1.27898E-05,-1.200533006
3407,18,-100000,0.000140687,-0.625732355,0,-1.135049388
3408,18,-200000,-6.39488E-05,-0.291038305,0.000115108,-0.261934474
3409,18,-300000,-7.67386E-05,0.174622983,0.000319744,-1.28056854
3410,18,-400000,6.39488E-05,-3.376044333,0.000908074,-1.222360879
3411,18,-500000,-7.67386E-05,-1.047737896,0.001880096,0
3412,18,-750000,-0.000268585,-1.746229827,0.007533174,0.116415322
3413,18,-1000000,-0.001240608,-0.349245965,0.021422863,-0.814907253
3414,19,-100,-0.00665068,0.966352331,0,0.116500587
3415,19,-500,-0.069231021,-0.982481652,-2.55795E-05,1.267949301
3416,19,-1000,-0.003363709,0.828549673,-2.55795E-05,0.603563421
3417,19,-10000,-0.000524381,1.013177098,2.55795E-05,-0.050931703
3418,19,-50000,0.000281375,0.552972779,0,-0.385625754
3419,19,-100000,-5.11591E-05,-0.698491931,2.55795E-05,0.465661287
3420,19,-200000,-3.83693E-05,0.465661287,0.000115108,0.465661287
3421,19,-300000,-8.95284E-05,-0.291038305,0.000358114,0.058207661
3422,19,-400000,-6.39488E-05,1.92085281,0.000933653,0.058207661
3423,19,-500000,1.27898E-05,1.28056854,0.001931255,0.291038305
3424,19,-750000,-0.000383693,0.814907253,0.00777618,0.232830644
3425,19,-1000000,-0.001585931,0.931322575,0.022126301,1.28056854
3426,20,-100,-0.354583563,-1.599204325,-2.55795E-05,0.093862695
3427,20,-500,0.080639495,1.074056399,-1.27898E-05,-0.446959803
3428,20,-1000,-0.015987212,0.954628376,-3.83693E-05,1.115608939
3429,20,-10000,0.000831335,-0.001818989,-3.83693E-05,-0.229192665
3430,20,-50000,0.000268585,-1.913576853,-1.27898E-05,0.531144906
3431,20,-100000,0.000601119,-1.047737896,1.27898E-05,1.542503014
3432,20,-200000,0,1.164153218,0.000127898,2.619344741
3433,20,-300000,1.27898E-05,0.582076609,0.000370903,0.058207661
3434,20,-400000,0,0.582076609,0.000933653,-0.174622983
3435,20,-500000,-5.11591E-05,0.989530236,0.001944045,0.756699592
3436,20,-750000,-0.000460432,1.28056854,0.007814549,1.047737896
3437,20,-1000000,-0.001918465,-0.814907253,0.022266988,-0.814907253
3438,21,-100,0.033458036,0.77561424,0,2.0488784
3439,21,-500,0.026909674,-0.100385478,-1.27898E-05,0.751072093
3440,21,-1000,0.023430857,1.871853783,0,0.710315362
3441,21,-10000,-0.005294964,0.934960553,0,1.293301466
3442,21,-50000,7.67386E-05,1.353328116,0,1.076841727
3443,21,-100000,-5.11591E-05,1.367880031,0,1.033185981
3444,21,-200000,-0.000179057,0.64028427,0.000102318,0.727595761
3445,21,-300000,2.55795E-05,-1.164153218,0.000358114,0.756699592
3446,21,-400000,-1.27898E-05,1.28056854,0.000920863,1.92085281
3447,21,-500000,-0.000127898,-1.28056854,0.001880096,0.058207661
3448,21,-750000,-0.000639488,-0.232830644,0.007622702,1.396983862
3449,21,-1000000,-0.002506795,0.698491931,0.021665869,0.232830644
3450,22,-100,-0.051043969,-0.465320227,-1.27898E-05,-0.849738058
3451,22,-500,0.057234217,-0.076170181,2.55795E-05,-1.279204298
3452,22,-1000,-0.026321345,-0.152454049,2.55795E-05,-0.414615897
3453,22,-10000,-0.003964828,0.036379788,-1.27898E-05,-0.069121597
3454,22,-50000,0.000588329,-0.349245965,-1.27898E-05,-0.720319804
3455,22,-100000,0.000422062,-1.731677912,2.55795E-05,0.887666829
3456,22,-200000,1.27898E-05,-2.473825589,0.000102318,0.378349796
3457,22,-300000,0.000102318,0.058207661,0.000332534,-0.814907253
3458,22,-400000,3.83693E-05,2.095475793,0.000818545,-0.698491931
3459,22,-500000,-8.95284E-05,-0.407453626,0.001777778,0
3460,22,-750000,-0.000741807,-0.582076609,0.007111112,-0.116415322
3461,22,-1000000,-0.002980016,-0.931322575,0.020195046,-1.28056854
3462,23,-100,-0.092406083,-1.392521654,0,-0.162586389
3463,23,-500,-0.080396489,-0.545298917,0,0.527279553
3464,23,-1000,-0.03656595,-1.090597834,-3.83693E-05,-0.610498319
3465,23,-10000,0.004079936,-0.383806764,0,0.314685167
3466,23,-50000,0.001048761,0.887666829,-2.55795E-05,-1.200533006
3467,23,-100000,0.000153477,-0.494765118,0,-0.145519152
3468,23,-200000,-1.27898E-05,1.105945557,5.11591E-05,0.465661287
3469,23,-300000,-0.000127898,2.037268132,0.000268585,0.232830644
3470,23,-400000,-0.000166267,1.571606845,0.000716227,1.28056854
3471,23,-500000,-0.000166267,0.174622983,0.001547562,0.349245965
3472,23,-750000,-0.000946443,-0.232830644,0.006266987,-0.232830644
3473,23,-1000000,-0.003657874,0,0.017816149,-0.232830644
3474,24,-100,0.165896097,-1.417319595,-3.83693E-05,-2.076347982
3475,24,-500,0.007904077,0.005343281,-1.27898E-05,-1.178534603
3476,24,-1000,-0.060239813,-1.880152922,0,-0.924387678
3477,24,-10000,-5.11591E-05,1.906300895,0,-0.998625183
3478,24,-50000,-6.39488E-05,-0.858562998,-1.27898E-05,-0.407453626
3479,24,-100000,-0.000204636,-0.902218744,-1.27898E-05,-1.164153218
3480,24,-200000,8.95284E-05,0.116415322,7.67386E-05,-1.513399184
3481,24,-300000,-5.11591E-05,0.407453626,0.000230216,0.465661287
3482,24,-400000,2.55795E-05,-0.814907253,0.000601119,0.174622983
3483,24,-500000,-0.000127898,-1.28056854,0.001253397,-1.164153218
3484,24,-750000,-0.001010392,-0.814907253,0.005064749,-0.814907253
3485,24,-1000000,-0.004271783,-1.513399184,0.01440128,-0.465661287
3486,25,-100,0.206337347,-1.309672371,3.83693E-05,-1.316195153
3487,25,-500,0.019466029,-1.147157036,0,-1.060811883
3488,25,-1000,-0.004885692,0.181103132,3.83693E-05,0.383693077
3489,25,-10000,-0.000434852,0.374711817,-2.55795E-05,-0.471118256
3490,25,-50000,0.000294165,-1.236912794,2.55795E-05,-1.244188752
3491,25,-100000,0.000383693,1.673470251,5.11591E-05,-1.018634066
3492,25,-200000,-0.000230216,1.484295353,5.11591E-05,-0.291038305
3493,25,-300000,-2.55795E-05,1.92085281,0.000166267,-0.174622983
3494,25,-400000,-8.95284E-05,0.698491931,0.000422062,0.64028427
3495,25,-500000,-8.95284E-05,1.455191523,0.000869704,-0.349245965
3496,25,-750000,-0.001151079,-1.164153218,0.003453238,-0.232830644
3497,25,-1000000,-0.005026379,0,0.009809753,-0.232830644
3498,26,-100,-0.30316869,0.394919653,1.27898E-05,0.590830496
3499,26,-500,0.050685856,-1.353100743,-2.55795E-05,-0.568718406
3500,26,-1000,0.031654679,0.417344381,-2.55795E-05,0.439513315
3501,26,-10000,-0.001304556,1.416992745,-2.55795E-05,0.161890057
3502,26,-50000,-3.83693E-05,-0.785803422,1.27898E-05,0.938598532
3503,26,-100000,-0.000473221,-1.193257049,2.55795E-05,0.101863407
3504,26,-200000,-0.000153477,-2.56113708,2.55795E-05,0.844011083
3505,26,-300000,-0.000127898,1.513399184,3.83693E-05,0.873114914
3506,26,-400000,-0.000102318,0.349245965,0.000140687,0.349245965
3507,26,-500000,-0.000243006,1.455191523,0.000332534,0.174622983
3508,26,-750000,-0.001381295,1.28056854,0.001406875,-1.513399184
3509,26,-1000000,-0.005857714,-1.862645149,0.003952039,-0.698491931
3510,27,-100,0.000767386,0.826730684,-2.55795E-05,-0.025735858
3511,27,-500,0.008198242,2.051137926,-3.83693E-05,-0.083616669
3512,27,-1000,0.00390088,-0.062527761,-2.55795E-05,-0.570366865
3513,27,-10000,-0.004310152,-1.879016054,-2.55795E-05,1.165972208
3514,27,-50000,0.000677858,-0.232830644,-2.55795E-05,-0.087311491
3515,27,-100000,0.000805755,-0.465661287,-3.83693E-05,-0.363797881
3516,27,-200000,0.000166267,-1.571606845,-3.83693E-05,-0.552972779
3517,27,-300000,0.000140687,1.338776201,-6.39488E-05,1.338776201
3518,27,-400000,-0.000153477,-0.756699592,-0.000166267,0.523868948
3519,27,-500000,-0.000358114,0.698491931,-0.000319744,0.931322575
3520,27,-750000,-0.00166267,-0.582076609,-0.0011255,0.232830644
3521,27,-1000000,-0.006714629,-1.164153218,-0.003146283,0.582076609
3522,28,-100,-0.523114352,1.348382739,0,0.866691607
3523,28,-500,-0.046772186,1.53727342,0,0.387103682
3524,28,-1000,0.002877698,0.773979991,3.83693E-05,0.60902039
3525,28,-10000,0.000204636,1.491571311,0,-1.162334229
3526,28,-50000,0.000230216,0.61118044,0,0.094587449
3527,28,-100000,0.00056275,0.451109372,-3.83693E-05,1.295120455
3528,28,-200000,-1.27898E-05,0.844011083,-6.39488E-05,0.989530236
3529,28,-300000,1.27898E-05,1.28056854,-0.000166267,1.455191523
3530,28,-400000,-0.000153477,-0.64028427,-0.00053717,0.814907253
3531,28,-500000,-0.000268585,1.222360879,-0.000997602,0.116415322
3532,28,-750000,-0.001918465,1.28056854,-0.004092726,0.232830644
3533,28,-1000000,-0.007609913,-0.814907253,-0.011574741,0.698491931
3534,29,-100,0.183520399,-0.976584147,0,0.184101623
3535,29,-500,-0.114698651,1.584680831,0,0.965712843
3536,29,-1000,-0.007545964,-0.040131454,0,0.272279976
3537,29,-10000,-0.002314948,-1.040461939,0,-0.069121597
3538,29,-50000,-0.000601119,-0.807631295,-1.27898E-05,0.02910383
3539,29,-100000,0.000140687,-0.785803422,-1.27898E-05,0.043655746
3540,29,-200000,0.000319744,0.058207661,-0.000115108,0.523868948
3541,29,-300000,-0.000217426,0.349245965,-0.000332534,0.64028427
3542,29,-400000,-5.11591E-05,0.349245965,-0.000869704,0.116415322
3543,29,-500000,-0.000319744,-0.058207661,-0.001867306,0.291038305
3544,29,-750000,-0.002135891,0,-0.007507595,-1.047737896
3545,29,-1000000,-0.008607515,-0.349245965,-0.021371704,0
3546,30,-100,-0.307363734,-2.091695706,-1.27898E-05,-1.698680308
3547,30,-500,-0.031079139,-1.104069725,-1.27898E-05,-1.648800207
3548,30,-1000,-0.052693849,-2.208025762,-1.27898E-05,-0.531827027
3549,30,-10000,0.005960032,-0.951331458,-1.27898E-05,-0.067302608
3550,30,-50000,0.000895284,-1.287844498,-1.27898E-05,-2.022716217
3551,30,-100000,0.000127898,-0.014551915,-1.27898E-05,-0.582076609
3552,30,-200000,-0.000281375,-0.844011083,-0.000166267,-0.931322575
3553,30,-300000,-0.000127898,-1.105945557,-0.00056275,-0.931322575
3554,30,-400000,-0.000204636,1.164153218,-0.001381295,-1.746229827
3555,30,-500000,-0.000383693,-0.698491931,-0.002839329,-0.465661287
3556,30,-750000,-0.002340528,0.116415322,-0.011472423,-1.28056854
3557,30,-1000000,-0.009720225,-2.677552402,-0.032575542,-1.513399184
3558,31,-100,-0.193854532,-0.154614099,0,0.261636046
3559,31,-500,-0.014478019,-0.533191269,0,0.64278538
3560,31,-1000,0.020156676,-1.306261765,-2.55795E-05,0.832415026
3561,31,-10000,-0.003082334,0.434738467,-5.11591E-05,0.374711817
